姓名,性別,年紀,體重,chest_max,shoulder_max,hand_max,back_max,belly_max,leg_max,胸體力值,肩體力值,手體力值,背體力值,腹體力值,腿體力值,菜單,菜單評分,難度
User_1320,1,39,93.0,426,203,233,201,417,390,426,203,233,201,417,390,"{'chest_menu': ['彈力帶胸部推舉', '蜘蛛人伏地挺身'], 'back_menu': ['Cable機器划船'], 'shoulder_menu': ['面朝下肩部伸展', '蝴蝶機反向飛鳥'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': [], 'belly_menu': ['仰臥抬腿', '毛巾捲腹', '腹肌滾輪']}",11.292787926098294,3
User_1321,0,54,64.6,430,206,342,382,362,443,430,206,342,382,362,443,"{'chest_menu': ['上斜啞鈴臥推', '啞鈴飛鳥', '臥推'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['鋼索三頭肌下壓'], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['懸垂舉腿']}",10.160131625295243,5
User_1322,0,48,69.9,380,207,226,431,380,317,380,207,226,431,380,317,"{'chest_menu': ['窄距臥推'], 'back_menu': ['坐姿划船', '直臂下拉', '反向划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['小腿提踵'], 'belly_menu': ['藥球傳遞', '鳥狗式']}",11.081559082256812,4
User_1323,1,62,57.2,250,472,223,277,327,409,250,472,223,277,327,409,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['地雷管划船', '直臂下拉'], 'shoulder_menu': ['面朝下肩部伸展', '前平舉', '俯身側平舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['提膝仰臥起坐']}",11.198509975245768,3
User_1324,1,26,81.0,311,360,395,340,480,352,311,360,395,340,480,352,"{'chest_menu': ['啞鈴飛鳥'], 'back_menu': [], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['彈力帶二頭肌彎舉', 'Zottman彎舉', '啞鈴過頭伸展', '鎚式彎舉'], 'leg_menu': ['踢腿'], 'belly_menu': ['腹肌滾輪', '自行車式仰臥起坐']}",11.550698825536722,3
User_1325,0,64,98.7,354,380,333,400,375,302,354,380,333,400,375,302,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['俄羅斯深蹲'], 'belly_menu': ['棒式側邊抬腿']}",6.542470625309592,2
User_1326,0,45,97.4,210,368,229,314,319,220,210,368,229,314,319,220,"{'chest_menu': ['啞鈴飛鳥', '跪姿伏地挺身'], 'back_menu': ['直臂下拉', '繩索下拉'], 'shoulder_menu': ['面朝下肩部伸展', '側平舉'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['箱式深蹲'], 'belly_menu': ['鳥狗式', '懸吊式抬腿', '眼鏡蛇式']}",12.905515672226903,4
User_1327,0,59,83.8,305,326,293,447,217,492,305,326,293,447,217,492,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展', '彈力帶二頭肌彎舉'], 'leg_menu': ['踢腿', '側臥抬腿'], 'belly_menu': []}",4.187064924652282,1
User_1328,0,38,98.9,229,360,255,343,337,338,229,360,255,343,337,338,"{'chest_menu': ['繩索交叉'], 'back_menu': [], 'shoulder_menu': ['臉拉'], 'hand_menu': ['啞鈴過頭伸展', 'Zottman彎舉'], 'leg_menu': ['俄羅斯深蹲', '側弓步'], 'belly_menu': ['棒式側邊抬腿']}",8.234547926108648,2
User_1329,0,34,81.4,405,459,252,224,327,389,405,459,252,224,327,389,"{'chest_menu': ['Cable機器飛鳥', '上斜啞鈴臥推'], 'back_menu': ['反向高位下拉'], 'shoulder_menu': ['俯身側平舉', '蝴蝶機反向飛鳥', 'T字俯臥撐'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['髖部推力'], 'belly_menu': []}",10.020239220458206,3
User_1330,0,27,64.4,234,305,463,481,371,458,234,305,463,481,371,458,"{'chest_menu': ['跪姿伏地挺身', '窄距伏地挺身'], 'back_menu': ['T槓划船', '划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '側平舉', 'YTWL肩部訓練'], 'hand_menu': ['啞鈴過頭伸展', '彈力帶二頭肌彎舉'], 'leg_menu': ['腿部推舉', '深蹲'], 'belly_menu': ['超人式']}",14.791001101157056,5
User_1331,0,49,60.7,453,225,404,257,405,384,453,225,404,257,405,384,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['骷髏破碎機', '啞鈴過頭伸展'], 'leg_menu': ['體前屈'], 'belly_menu': ['棒式側邊抬腿']}",5.598737385749794,2
User_1332,0,50,71.1,345,214,285,287,278,240,345,214,285,287,278,240,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['Cable機器划船'], 'shoulder_menu': ['臉拉', '蝴蝶機反向飛鳥', '站姿啞鈴肩推'], 'hand_menu': ['三頭伸展', 'Zottman彎舉'], 'leg_menu': ['硬舉'], 'belly_menu': ['鳥狗式']}",11.97966778384839,5
User_1333,1,60,87.1,219,364,443,472,344,411,219,364,443,472,344,411,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['YTWL肩部訓練', '蝴蝶機反向飛鳥'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['V字起坐', '俄羅斯轉體', '眼鏡蛇式', '藥球傳遞']}",11.967058429338444,3
User_1334,1,29,92.4,242,272,462,297,263,200,242,272,462,297,263,200,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['抬腿'], 'belly_menu': []}",1.9724583160352165,1
User_1335,0,43,63.2,312,271,349,259,314,228,312,271,349,259,314,228,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['過頭啞鈴伸展', '反向握法彎舉'], 'leg_menu': [], 'belly_menu': []}",2.586349820392373,1
User_1336,0,44,52.5,267,336,215,249,362,412,267,336,215,249,362,412,"{'chest_menu': ['彈力帶胸部推舉', '史密斯臥推', '啞鈴飛鳥'], 'back_menu': ['寬握引體向上'], 'shoulder_menu': ['俯身側平舉', '坐姿啞鈴肩推', '側平舉'], 'hand_menu': ['反向握法彎舉', '鋼索三頭肌下壓'], 'leg_menu': ['單腿硬舉'], 'belly_menu': ['羅馬椅仰臥起坐']}",13.929365459415745,4
User_1337,0,56,95.2,357,221,269,317,488,260,357,221,269,317,488,260,"{'chest_menu': ['上斜槓鈴臥推'], 'back_menu': ['反向高位下拉', '划船', '吊環引體向上'], 'shoulder_menu': ['槓鈴肩推'], 'hand_menu': ['集中彎舉', '反向握法彎舉'], 'leg_menu': ['抬腿', '踢腿'], 'belly_menu': ['自行車式仰臥起坐']}",12.729571764920436,4
User_1338,1,51,53.2,483,219,313,203,444,314,483,219,313,203,444,314,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['站姿啞鈴肩推', '俯身側平舉', 'T字俯臥撐', '坐姿啞鈴肩推'], 'hand_menu': ['三頭伸展', '二頭彎舉'], 'leg_menu': ['踢腿'], 'belly_menu': ['眼鏡蛇式']}",12.933935631713931,5
User_1339,0,56,74.9,309,224,227,433,291,232,309,224,227,433,291,232,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': [], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['抬腿'], 'belly_menu': ['瑞士球捲腹', '羅馬椅仰臥起坐']}",7.120562295532867,3
User_1340,1,27,50.5,454,284,489,342,379,204,454,284,489,342,379,204,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['後踢腿'], 'belly_menu': ['鳥狗式']}",1.718666888145765,1
User_1341,1,32,71.4,336,484,205,366,463,432,336,484,205,366,463,432,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['YTWL肩部訓練', '面朝下肩部伸展'], 'hand_menu': [], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': []}",3.67924551592605,1
User_1342,1,19,96.6,213,435,478,380,352,488,213,435,478,380,352,488,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",0.9391372877150822,1
User_1343,1,38,55.5,485,350,289,259,366,457,485,350,289,259,366,457,"{'chest_menu': ['繩索交叉'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '啞鈴推舉'], 'hand_menu': ['啞鈴過頭伸展', '鋼索三頭肌下壓'], 'leg_menu': ['俄羅斯深蹲'], 'belly_menu': ['懸掛舉腿']}",10.30876242767614,3
User_1344,1,37,81.1,307,205,366,294,358,242,307,205,366,294,358,242,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂啞鈴划船', '划船', 'T槓划船'], 'shoulder_menu': ['坐姿啞鈴肩推', '站姿啞鈴肩推'], 'hand_menu': ['鋼索三頭肌下壓'], 'leg_menu': ['踢腿'], 'belly_menu': ['懸掛舉腿', '提膝仰臥起坐', '羅馬椅仰臥起坐']}",13.614294438406942,3
User_1345,1,30,82.5,388,446,386,428,238,497,388,446,386,428,238,497,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['地雷管划船'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['反向弓箭步'], 'belly_menu': ['提膝仰臥起坐', '鳥狗式']}",8.413337989920217,3
User_1346,1,36,89.5,317,309,291,366,409,328,317,309,291,366,409,328,"{'chest_menu': ['繩索交叉'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展', '鎚式彎舉', '彈力帶二頭肌彎舉'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': []}",6.330904816153831,2
User_1347,0,41,59.2,347,473,472,459,347,286,347,473,472,459,347,286,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式']}",0.8765281352007435,1
User_1348,1,65,58.8,460,414,373,440,423,481,460,414,373,440,423,481,"{'chest_menu': ['吊環飛鳥', 'Cable機器飛鳥', '臥推', '窄距伏地挺身'], 'back_menu': ['反向高位下拉'], 'shoulder_menu': ['槓鈴肩推', '蝴蝶機反向飛鳥', '肩上推舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['保加利亞分腿蹲', '側弓步'], 'belly_menu': []}",14.237663325769047,3
User_1349,0,41,95.7,411,370,223,404,372,360,411,370,223,404,372,360,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['側臥抬腿'], 'belly_menu': []}",0.6230067191448356,1
User_1350,0,27,52.5,209,426,416,257,429,299,209,426,416,257,429,299,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['槓鈴肩推'], 'hand_menu': ['法式推舉', '彈力帶二頭肌彎舉', '反向握法彎舉', '三頭伸展'], 'leg_menu': [], 'belly_menu': ['傑克刀', '瑞士球捲腹']}",11.69650918550026,3
User_1351,0,51,77.6,392,476,352,257,322,330,392,476,352,257,322,330,"{'chest_menu': ['蝴蝶機夾胸', '彈力帶胸部推舉'], 'back_menu': ['Cable機器划船', 'T槓划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '啞鈴推舉'], 'hand_menu': ['彈力帶二頭肌彎舉', '三頭伸展', '法式推舉'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': ['瑞士球捲腹']}",14.206406766194323,3
User_1352,0,61,59.3,403,449,302,203,405,452,403,449,302,203,405,452,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['鋼索三頭肌下壓', '啞鈴過頭伸展'], 'leg_menu': ['俄羅斯深蹲', '體前屈'], 'belly_menu': []}",6.744395157086444,2
User_1353,1,22,65.6,478,236,371,283,489,229,478,236,371,283,489,229,"{'chest_menu': ['蜘蛛人伏地挺身', '臥推', '吊環飛鳥', '跪姿伏地挺身', '啞鈴臥推'], 'back_menu': ['反向划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['反向握法彎舉'], 'leg_menu': ['深蹲'], 'belly_menu': ['毛巾捲腹', '提膝仰臥起坐']}",13.298316100640085,4
User_1354,0,18,87.6,437,376,348,250,329,368,437,376,348,250,329,368,"{'chest_menu': ['啞鈴臥推', '蜘蛛人伏地挺身'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['俯身側平舉', '槓鈴肩推'], 'hand_menu': ['法式推舉'], 'leg_menu': ['側弓步', '體前屈', '反向弓箭步', '過頭深蹲'], 'belly_menu': ['腹肌滾輪']}",12.47038147026243,4
User_1355,0,21,55.7,422,210,278,260,225,254,422,210,278,260,225,254,"{'chest_menu': ['彈力帶胸部推舉', '繩索交叉', 'Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['過頭啞鈴伸展', '彈力帶三頭肌伸展'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': ['超人式']}",10.07986353204063,2
User_1356,0,56,54.6,271,430,346,313,294,224,271,430,346,313,294,224,"{'chest_menu': ['彈力帶胸部推舉'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['阿諾推舉'], 'hand_menu': ['骷髏破碎機', '啞鈴過頭伸展', '鋼索三頭肌下壓', '鎚式彎舉', '彈力帶三頭肌伸展', '集中彎舉', '法式推舉'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['龍旗', '俄羅斯轉體', 'V字起坐', '仰臥抬腿', '懸垂舉腿']}",20.29484640819986,5
User_1357,0,56,85.3,246,372,282,496,233,406,246,372,282,496,233,406,"{'chest_menu': ['啞鈴飛鳥', 'Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': ['坐姿啞鈴肩推', '阿諾推舉'], 'hand_menu': ['三頭伸展', '反向握法彎舉'], 'leg_menu': ['俄羅斯深蹲', '後踢腿'], 'belly_menu': ['仰臥抬腿', '俄羅斯轉體', 'V字起坐', '自行車式仰臥起坐']}",13.834013259424395,3
User_1358,0,23,57.0,304,241,361,214,285,239,304,241,361,214,285,239,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': [], 'belly_menu': []}",1.193699917104172,1
User_1359,1,47,85.2,237,393,251,422,487,400,237,393,251,422,487,400,"{'chest_menu': ['啞鈴臥推'], 'back_menu': ['反向高位下拉', '繩索下拉', '滑輪下拉'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['鋼索三頭肌下壓', '法式推舉', '啞鈴過頭伸展'], 'leg_menu': ['髖部推力'], 'belly_menu': ['懸吊式抬腿', '懸垂舉腿', 'V字起坐']}",15.279777675806145,5
User_1360,1,36,55.3,347,460,230,306,230,403,347,460,230,306,230,403,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐']}",3.705983898361467,2
User_1361,0,19,74.9,382,258,464,431,345,205,382,258,464,431,345,205,"{'chest_menu': ['蝴蝶機夾胸'], 'back_menu': ['地雷管划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['小腿提踵'], 'belly_menu': ['藥球傳遞']}",7.937353879090534,3
User_1362,0,20,65.9,285,390,476,395,326,483,285,390,476,395,326,483,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉', '過頭啞鈴伸展'], 'leg_menu': [], 'belly_menu': []}",2.586349820392373,1
User_1363,1,21,94.2,412,279,403,346,468,459,412,279,403,346,468,459,"{'chest_menu': [], 'back_menu': ['繩索下拉', '划船'], 'shoulder_menu': ['側平舉', '阿諾推舉', '面朝下肩部伸展', '肩上推舉', '槓鈴肩推'], 'hand_menu': ['Zottman彎舉', '骷髏破碎機'], 'leg_menu': ['反向弓箭步'], 'belly_menu': ['毛巾捲腹', '棒式側邊抬腿', '提膝仰臥起坐', '超人式', '俄羅斯轉體']}",18.675856182296982,3
User_1364,1,31,61.8,399,427,436,341,304,422,399,427,436,341,304,422,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['肩上推舉', '蝴蝶機反向飛鳥'], 'hand_menu': ['鋼索三頭肌下壓'], 'leg_menu': ['臀橋'], 'belly_menu': ['懸掛舉腿']}",8.47884702961361,3
User_1365,0,60,97.3,378,307,389,353,470,271,378,307,389,353,470,271,"{'chest_menu': ['彈力帶胸部推舉'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['T字俯臥撐', '前平舉'], 'hand_menu': ['法式推舉', 'Zottman彎舉', '鎚式彎舉'], 'leg_menu': [], 'belly_menu': []}",9.645775067531837,3
User_1366,1,20,93.1,295,443,295,293,297,374,295,443,295,293,297,374,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': [], 'belly_menu': []}",1.193699917104172,1
User_1367,1,45,80.5,461,281,354,314,461,290,461,281,354,314,461,290,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['地雷管划船', '反向高位下拉'], 'shoulder_menu': ['肩上推舉', '站姿啞鈴肩推'], 'hand_menu': ['啞鈴過頭伸展', '反向握法彎舉', '二頭彎舉', '集中彎舉'], 'leg_menu': ['直腿硬舉'], 'belly_menu': ['俄羅斯轉體', '龍旗', '藥球傳遞']}",17.032128658210638,5
User_1368,0,20,77.3,289,388,332,409,485,267,289,388,332,409,485,267,"{'chest_menu': ['臥推'], 'back_menu': ['划船'], 'shoulder_menu': ['面朝下肩部伸展', 'YTWL肩部訓練'], 'hand_menu': ['反向握法彎舉', '骷髏破碎機', '反手彎舉', '過頭啞鈴伸展', '三頭伸展'], 'leg_menu': ['臀橋'], 'belly_menu': ['羅馬椅仰臥起坐', '鳥狗式', '棒式側邊抬腿']}",15.90504619857902,3
User_1369,1,38,99.3,386,443,222,285,500,223,386,443,222,285,500,223,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['後踢腿'], 'belly_menu': ['超人式']}",3.111316791433966,1
User_1370,1,29,67.2,274,334,280,333,466,269,274,334,280,333,466,269,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['T槓划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['Zottman彎舉'], 'leg_menu': ['過頭深蹲'], 'belly_menu': ['仰臥抬腿']}",7.530617854963577,5
User_1371,0,47,75.8,224,426,487,431,306,282,224,426,487,431,306,282,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['單臂啞鈴划船', '划船'], 'shoulder_menu': ['YTWL肩部訓練', 'T字俯臥撐'], 'hand_menu': ['Zottman彎舉', '集中彎舉'], 'leg_menu': ['硬舉', '箱式深蹲', '深蹲', '小腿提踵'], 'belly_menu': ['提膝仰臥起坐']}",14.308558461454048,5
User_1372,1,48,69.5,327,257,294,239,302,248,327,257,294,239,302,248,"{'chest_menu': ['彈力帶胸部推舉', 'Cable機器飛鳥'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['鋼索三頭肌下壓', 'Zottman彎舉'], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿']}",9.042880319774715,4
User_1373,1,39,78.1,500,214,291,430,278,431,500,214,291,430,278,431,"{'chest_menu': ['吊環飛鳥', '啞鈴臥推'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['阿諾推舉', '面朝下肩部伸展'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['箱式深蹲', '後踢腿', '髖部推力', '側臥抬腿', '深蹲'], 'belly_menu': ['羅馬椅仰臥起坐']}",12.944130340956942,5
User_1374,1,31,50.3,350,259,326,428,363,262,350,259,326,428,363,262,"{'chest_menu': ['臥推'], 'back_menu': ['地雷管划船'], 'shoulder_menu': ['阿諾推舉', '面朝下肩部伸展', 'YTWL肩部訓練', '啞鈴推舉', '肩上推舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': ['俄羅斯轉體']}",13.520993159115191,5
User_1375,1,62,63.5,361,296,357,435,462,369,361,296,357,435,462,369,"{'chest_menu': ['彈力帶胸部推舉', '蝴蝶機夾胸'], 'back_menu': ['反向高位下拉', 'T槓划船'], 'shoulder_menu': ['前平舉'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['保加利亞分腿蹲'], 'belly_menu': ['棒式側邊抬腿']}",9.589857393439962,4
User_1376,0,45,95.9,259,377,409,403,366,429,259,377,409,403,366,429,"{'chest_menu': ['蜘蛛人伏地挺身', '上斜啞鈴臥推', '蝴蝶機夾胸', '臥推'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['三頭伸展', '啞鈴過頭伸展', '集中彎舉'], 'leg_menu': ['反向弓箭步'], 'belly_menu': []}",13.401042014832763,3
User_1377,1,20,52.7,434,474,344,486,362,350,434,474,344,486,362,350,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': [], 'leg_menu': ['後踢腿'], 'belly_menu': ['眼鏡蛇式']}",2.9497784128430817,1
User_1378,1,48,74.3,495,485,352,238,437,300,495,485,352,238,437,300,"{'chest_menu': ['繩索交叉', '上斜槓鈴臥推'], 'back_menu': ['划船', '引體向上', '單臂啞鈴划船'], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['彈力帶二頭肌彎舉', '啞鈴過頭伸展', '反向握法彎舉', 'Zottman彎舉', '骷髏破碎機'], 'leg_menu': ['踢腿'], 'belly_menu': []}",15.672277724238308,4
User_1379,0,22,57.2,372,465,227,232,315,380,372,465,227,232,315,380,"{'chest_menu': ['上斜啞鈴臥推', '蝴蝶機夾胸'], 'back_menu': ['反向划船', '地雷管划船'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['啞鈴過頭伸展', '反手彎舉'], 'leg_menu': ['靠牆深蹲', '髖部推力', '小腿提踵'], 'belly_menu': ['超人式']}",13.158520557961587,3
User_1380,1,65,82.2,408,478,230,305,372,458,408,478,230,305,372,458,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['吊環引體向上', '反向高位下拉', '引體向上', '滑輪下拉'], 'shoulder_menu': ['前平舉'], 'hand_menu': ['過頭啞鈴伸展', '反向握法彎舉'], 'leg_menu': ['反向弓箭步', '側弓步', '側臥抬腿', '硬舉'], 'belly_menu': ['懸垂舉腿']}",14.79299599172771,5
User_1381,1,33,81.3,486,278,473,240,327,291,486,278,473,240,327,291,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",1.1778828920213003,1
User_1382,0,55,91.4,277,256,204,352,390,347,277,256,204,352,390,347,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': ['單臂啞鈴划船', 'T槓划船'], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['箱式深蹲'], 'belly_menu': ['自行車式仰臥起坐', '鳥狗式']}",9.674717063552734,5
